"StichtagDatJahr","HundenameText","GebDatHundJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2022,"Leu",2007,"1","männlich",1,1
2022,"Levi",2015,"1","männlich",1,1
2022,"Levi",2016,"1","männlich",1,1
2022,"Levi",2018,"1","männlich",1,2
2022,"Levi",2019,"1","männlich",1,1
2022,"Levy (Astaira)",2010,"1","männlich",1,1
2022,"Lewana",2020,"2","weiblich",2,1
2022,"Lewi",2011,"2","weiblich",2,1
2022,"Lex",2012,"1","männlich",1,1
2022,"Lex",2017,"1","männlich",1,1
2022,"Lex",2020,"1","männlich",1,1
2022,"Lex Mjoelnir v. Belg. Feuer",2015,"1","männlich",1,1
2022,"Lexi",2016,"2","weiblich",2,1
2022,"Lexi",2017,"2","weiblich",2,1
2022,"Lexi",2019,"2","weiblich",2,1
2022,"Lexus",2014,"1","männlich",1,1
2022,"Lexy",2012,"2","weiblich",2,1
2022,"Ley",2018,"2","weiblich",2,1
2022,"Ley",2019,"2","weiblich",2,1
2022,"Leya",2019,"2","weiblich",2,1
2022,"Leyla",2013,"2","weiblich",2,1
2022,"Leyla",2017,"2","weiblich",2,1
2022,"Leyla",2020,"2","weiblich",2,1
2022,"Leyla",2021,"2","weiblich",2,1
2022,"Leyno",2017,"1","männlich",1,1
2022,"Lhamo",2020,"1","männlich",1,1
2022,"Lhasa",2010,"1","männlich",1,1
2022,"Lia",2008,"2","weiblich",2,1
2022,"Lia",2010,"2","weiblich",2,1
2022,"Lia",2011,"2","weiblich",2,1
2022,"Lia",2012,"2","weiblich",2,1
2022,"Lia",2014,"2","weiblich",2,1
2022,"Lia",2017,"2","weiblich",2,2
2022,"Lia",2020,"2","weiblich",2,2
2022,"Lia",2021,"2","weiblich",2,1
2022,"Lia (Daisy)",2016,"2","weiblich",2,1
2022,"Lia (Uliana-Lia)",2014,"2","weiblich",2,1
2022,"Lia (Velia)",2011,"2","weiblich",2,1
2022,"Libero",2020,"1","männlich",1,1
2022,"Liberty",2008,"1","männlich",1,1
2022,"Liberty",2011,"2","weiblich",2,1
2022,"Lichen",2020,"1","männlich",1,1
2022,"Lielou",2013,"2","weiblich",2,1
2022,"Lighthouse Aussie Behind the M",2021,"2","weiblich",2,1
2022,"Liili",2018,"2","weiblich",2,1
2022,"Lila",2015,"2","weiblich",2,1
2022,"Lila",2019,"2","weiblich",2,2
2022,"Lila (Annie)",2017,"2","weiblich",2,1
2022,"Lili",2009,"2","weiblich",2,1
2022,"Lili",2012,"2","weiblich",2,1
2022,"Lili",2014,"2","weiblich",2,1
2022,"Lili",2016,"2","weiblich",2,1
2022,"Lili",2017,"2","weiblich",2,1
2022,"Lili",2018,"2","weiblich",2,1
2022,"Lili",2021,"2","weiblich",2,2
2022,"Lili-Lou",2013,"2","weiblich",2,1
2022,"Lilica",2020,"2","weiblich",2,1
2022,"Lilirose",2013,"2","weiblich",2,1
2022,"Lilli",2009,"2","weiblich",2,2
2022,"Lilli",2010,"2","weiblich",2,1
2022,"Lilli",2021,"2","weiblich",2,2
2022,"Lilli (Goldenberry)",2008,"2","weiblich",2,1
2022,"Lillie Camelle",2020,"2","weiblich",2,1
2022,"Lillifee",2010,"2","weiblich",2,1
2022,"Lilly",2008,"2","weiblich",2,2
2022,"Lilly",2009,"2","weiblich",2,2
2022,"Lilly",2010,"2","weiblich",2,2
2022,"Lilly",2011,"2","weiblich",2,1
2022,"Lilly",2012,"2","weiblich",2,1
2022,"Lilly",2013,"2","weiblich",2,3
2022,"Lilly",2014,"2","weiblich",2,2
2022,"Lilly",2015,"2","weiblich",2,3
2022,"Lilly",2016,"2","weiblich",2,3
2022,"Lilly",2017,"2","weiblich",2,1
2022,"Lilly",2018,"2","weiblich",2,2
2022,"Lilly",2019,"2","weiblich",2,1
2022,"Lilly",2020,"2","weiblich",2,8
2022,"Lilly",2021,"2","weiblich",2,3
2022,"Lilly (Hilaria v. Margelchopf)",2009,"2","weiblich",2,1
2022,"Lilly Fee",2010,"2","weiblich",2,1
2022,"Lilly-Fee",2013,"2","weiblich",2,1
2022,"Lillybeth",2021,"2","weiblich",2,1
2022,"Lilo",2015,"2","weiblich",2,1
2022,"Lilo",2020,"2","weiblich",2,1
2022,"Lilo",2021,"2","weiblich",2,3
2022,"Lilo-Lava vom Thungschneit",2019,"2","weiblich",2,1
2022,"Liloo",2011,"1","männlich",1,1
2022,"Lilou",2012,"2","weiblich",2,1
2022,"Lilou",2014,"2","weiblich",2,2
2022,"Lilu",2013,"2","weiblich",2,1
2022,"Lilu",2016,"2","weiblich",2,1
2022,"Lily",2010,"2","weiblich",2,1
2022,"Lily",2011,"2","weiblich",2,1
2022,"Lily",2012,"2","weiblich",2,2
2022,"Lily",2013,"2","weiblich",2,1
2022,"Lily",2017,"2","weiblich",2,2
2022,"Lily",2020,"2","weiblich",2,1
2022,"Lily",2021,"2","weiblich",2,1
2022,"Lily Rose of Minto",2014,"2","weiblich",2,1
2022,"Lily Van Freudenberg",2014,"2","weiblich",2,1
2022,"Lima",2009,"2","weiblich",2,1
2022,"Lima",2020,"2","weiblich",2,1
2022,"Lima",2021,"2","weiblich",2,1
2022,"Limba von sweet Colors",2019,"2","weiblich",2,1
2022,"Limcastle's Quiro",2012,"1","männlich",1,1
2022,"Lime Jus",2010,"2","weiblich",2,1
2022,"Limon (Rambo)",2017,"1","männlich",1,1
2022,"Lina",2007,"2","weiblich",2,1
2022,"Lina",2008,"2","weiblich",2,1
2022,"Lina",2012,"2","weiblich",2,1
2022,"Lina",2014,"2","weiblich",2,1
2022,"Lina",2018,"2","weiblich",2,1
2022,"Lina",2020,"2","weiblich",2,1
2022,"Lina",2021,"2","weiblich",2,1
2022,"Linda",2009,"2","weiblich",2,1
2022,"Linda",2010,"2","weiblich",2,2
2022,"Linda",2012,"2","weiblich",2,3
2022,"Linda",2015,"2","weiblich",2,1
2022,"Linda",2017,"2","weiblich",2,1
2022,"Linda",2018,"2","weiblich",2,1
2022,"Linda / Pitschuli",2013,"2","weiblich",2,1
2022,"Lindus Junior",2011,"1","männlich",1,1
2022,"Link",2018,"1","männlich",1,1
2022,"Lino",2012,"1","männlich",1,1
2022,"Lino",2014,"1","männlich",1,1
2022,"Lino",2015,"1","männlich",1,2
2022,"Lino",2017,"1","männlich",1,4
2022,"Lino",2019,"1","männlich",1,3
2022,"Lino (Sabio de Mahalanme)",2012,"1","männlich",1,1
2022,"Lino (Spike)",2014,"1","männlich",1,1
2022,"Lino Taladinn vom Badenermoor",2020,"1","männlich",1,1
2022,"Linus",2014,"1","männlich",1,1
2022,"Lio",2015,"1","männlich",1,2
2022,"Lio",2020,"1","männlich",1,2
2022,"Lio",2021,"1","männlich",1,3
2022,"Lio (Mafia)",2011,"1","männlich",1,1
2022,"Lion",2010,"1","männlich",1,1
2022,"Lion",2013,"1","männlich",1,1
2022,"Lion",2014,"1","männlich",1,1
2022,"Lion",2015,"1","männlich",1,1
2022,"Lion",2017,"1","männlich",1,1
2022,"Lion-Cabbar",2010,"1","männlich",1,1
2022,"Lionel",2012,"1","männlich",1,1
2022,"Lipa",2018,"2","weiblich",2,1
2022,"Lipso",2013,"1","männlich",1,1
2022,"Liridon (Cheero Whirlewind)",2011,"1","männlich",1,1
2022,"Liro",2012,"1","männlich",1,1
2022,"Lisa",2008,"2","weiblich",2,1
2022,"Lisa",2011,"2","weiblich",2,1
2022,"Lisa",2012,"2","weiblich",2,1
2022,"Lisa",2016,"2","weiblich",2,1
2022,"Lisa",2017,"2","weiblich",2,1
2022,"Lisa",2020,"2","weiblich",2,1
2022,"Lisa Lili",2014,"2","weiblich",2,1
2022,"Lisi",2008,"2","weiblich",2,1
2022,"Liska",2012,"2","weiblich",2,1
2022,"Lissy",2017,"2","weiblich",2,1
2022,"Little Bullys of Khordad Ace",2015,"1","männlich",1,1
2022,"Little Lexi Quinta",2015,"2","weiblich",2,1
2022,"Liv",2011,"2","weiblich",2,1
2022,"Liv (Lia)",2015,"2","weiblich",2,1
2022,"Livy",2020,"2","weiblich",2,1
2022,"Liza",2019,"2","weiblich",2,1
2022,"Lizi",2014,"2","weiblich",2,1
2022,"Lizike",2014,"2","weiblich",2,1
2022,"Llanero",2016,"1","männlich",1,1
2022,"Lloyd",2015,"1","männlich",1,1
2022,"Loba",2016,"2","weiblich",2,1
2022,"Loba",2017,"2","weiblich",2,2
2022,"Lobos",2015,"1","männlich",1,1
2022,"Locco",2006,"1","männlich",1,1
2022,"Locita",2013,"2","weiblich",2,1
2022,"Locks",2012,"1","männlich",1,1
2022,"Loco",2012,"1","männlich",1,1
2022,"Logan",2014,"1","männlich",1,1
2022,"Logan",2016,"1","männlich",1,1
2022,"Logan",2018,"1","männlich",1,1
2022,"Logan",2020,"1","männlich",1,1
2022,"Lohann",2020,"2","weiblich",2,1
2022,"Loki",2014,"1","männlich",1,1
2022,"Loki",2017,"1","männlich",1,1
2022,"Loki",2018,"1","männlich",1,2
2022,"Loki",2019,"1","männlich",1,1
2022,"Loki",2020,"1","männlich",1,2
2022,"Loki",2021,"1","männlich",1,5
2022,"Loki von Shenjamo",2021,"1","männlich",1,1
2022,"Lola",2004,"2","weiblich",2,1
2022,"Lola",2010,"2","weiblich",2,1
2022,"Lola",2012,"2","weiblich",2,8
2022,"Lola",2013,"2","weiblich",2,2
2022,"Lola",2014,"2","weiblich",2,1
2022,"Lola",2015,"2","weiblich",2,5
2022,"Lola",2016,"2","weiblich",2,1
2022,"Lola",2018,"2","weiblich",2,2
2022,"Lola",2020,"2","weiblich",2,5
2022,"Lola",2021,"2","weiblich",2,3
2022,"Lola (Lecce)",2019,"2","weiblich",2,1
2022,"Lola (Lilli)",2019,"2","weiblich",2,1
2022,"Lola (Locca)",2016,"2","weiblich",2,1
2022,"Lola Stella",2016,"2","weiblich",2,1
2022,"Lola vom Ricken",2020,"2","weiblich",2,1
2022,"Loli",2017,"2","weiblich",2,1
2022,"Lolilla",2012,"2","weiblich",2,1
2022,"Lolita",2012,"2","weiblich",2,1
2022,"Lolli",2020,"2","weiblich",2,1
2022,"Lolly",2019,"1","männlich",1,1
2022,"Lolly-Jolly",2015,"2","weiblich",2,1
2022,"Lolo (Rando von Britho)",2018,"1","männlich",1,1
2022,"Loma",2015,"2","weiblich",2,1
2022,"Lona",2011,"2","weiblich",2,1
2022,"Loona",2018,"2","weiblich",2,1
2022,"Looper of Bloodline",2018,"1","männlich",1,1
2022,"Lord",2020,"1","männlich",1,1
2022,"Lord",2021,"1","männlich",1,1
2022,"Lord Nelson",2010,"1","männlich",1,1
2022,"Loren",2012,"2","weiblich",2,1
2022,"Lori",2017,"2","weiblich",2,1
2022,"Lori",2021,"2","weiblich",2,1
2022,"Lori Tashi",2018,"2","weiblich",2,1
2022,"Lorin",2015,"1","männlich",1,1
2022,"Loris",2012,"1","männlich",1,1
2022,"Lorna",2013,"2","weiblich",2,1
2022,"Lory",2012,"2","weiblich",2,1
2022,"Lotta",2009,"2","weiblich",2,1
2022,"Lotta",2013,"2","weiblich",2,1
2022,"Lotta",2019,"2","weiblich",2,2
2022,"Lotta",2021,"2","weiblich",2,1
2022,"Lotta (Clara)",2016,"2","weiblich",2,1
2022,"Lotta (Gingercreek)",2021,"2","weiblich",2,1
2022,"Lotta (Laya)",2020,"2","weiblich",2,1
2022,"Lotta Bua",2015,"2","weiblich",2,1
2022,"Lotta v. Kobernaussernwald",2017,"2","weiblich",2,1
2022,"Lotte",2008,"2","weiblich",2,1
2022,"Lotte",2015,"2","weiblich",2,1
2022,"Lotte",2017,"2","weiblich",2,1
2022,"Lotte",2019,"2","weiblich",2,1
2022,"Lotte",2020,"2","weiblich",2,1
2022,"Lotte",2021,"2","weiblich",2,1
2022,"Lotte vom Muslibach",2012,"2","weiblich",2,1
2022,"Lotti",2007,"2","weiblich",2,2
2022,"Lotti",2008,"2","weiblich",2,1
2022,"Lotti",2020,"2","weiblich",2,2
2022,"Lotti",2021,"2","weiblich",2,2
2022,"Lotti (Amélie)",2011,"2","weiblich",2,1
2022,"Lotti (Duffy)",2016,"2","weiblich",2,1
2022,"Lotti (Lola)",2017,"2","weiblich",2,1
2022,"Lotto",2006,"2","weiblich",2,1
2022,"Lotto",2017,"1","männlich",1,1
2022,"Lotus Nero",2014,"1","männlich",1,1
2022,"Lou",2012,"2","weiblich",2,1
2022,"Lou",2013,"1","männlich",1,1
2022,"Lou",2014,"2","weiblich",2,2
2022,"Lou",2015,"1","männlich",1,1
2022,"Lou",2015,"2","weiblich",2,1
2022,"Lou",2016,"1","männlich",1,1
2022,"Lou",2016,"2","weiblich",2,1
2022,"Lou",2017,"1","männlich",1,1
2022,"Lou",2019,"1","männlich",1,1
2022,"Lou",2019,"2","weiblich",2,2
2022,"Lou",2020,"2","weiblich",2,2
2022,"Lou",2021,"1","männlich",1,1
2022,"Lou",2021,"2","weiblich",2,2
2022,"Lou (Peggy v. Gspan)",2016,"2","weiblich",2,1
2022,"Lou lou",2010,"2","weiblich",2,1
2022,"LouLou",2014,"2","weiblich",2,1
2022,"LouLou",2018,"2","weiblich",2,1
2022,"Louffy",2017,"2","weiblich",2,1
2022,"Louie",2017,"1","männlich",1,1
2022,"Louie",2018,"1","männlich",1,2
2022,"Louie",2021,"1","männlich",1,2
2022,"Louis",2007,"1","männlich",1,1
2022,"Louis",2013,"1","männlich",1,3
2022,"Louis",2014,"1","männlich",1,2
2022,"Louis",2016,"1","männlich",1,2
2022,"Louis",2017,"1","männlich",1,1
2022,"Louis",2018,"1","männlich",1,1
2022,"Louis",2019,"1","männlich",1,2
2022,"Louis",2020,"1","männlich",1,4
2022,"Louis",2021,"1","männlich",1,3
2022,"Louis (Dino)",2015,"1","männlich",1,1
2022,"Louis (Kip-Lui)",2009,"1","männlich",1,1
2022,"Louis Vuitton",2014,"1","männlich",1,1
2022,"Louise",2020,"2","weiblich",2,1
2022,"Loulou",2018,"2","weiblich",2,1
2022,"Lousiayasri",2013,"2","weiblich",2,1
2022,"Louve(Topwater Choice of Love)",2012,"2","weiblich",2,1
2022,"Lua",2009,"2","weiblich",2,1
2022,"Lua",2018,"2","weiblich",2,1
2022,"Lua",2020,"2","weiblich",2,3
2022,"Luba",2008,"2","weiblich",2,1
2022,"Lubasa",2015,"2","weiblich",2,1
2022,"Lubaya (Ndoto Yangu Adia)",2011,"2","weiblich",2,1
2022,"Luby Lobinho",2007,"1","männlich",1,1
2022,"Luca",2016,"1","männlich",1,1
2022,"Luca",2019,"1","männlich",1,2
2022,"Luca",2020,"1","männlich",1,1
2022,"Luca Conway-Richards",2019,"1","männlich",1,1
2022,"Lucas",2016,"1","männlich",1,1
2022,"Luce",2018,"2","weiblich",2,1
2022,"Luce",2019,"2","weiblich",2,1
2022,"Luce",2020,"2","weiblich",2,1
2022,"Lucie",2009,"2","weiblich",2,1
2022,"Lucifer",2018,"1","männlich",1,1
2022,"Lucifer Pablo",2021,"1","männlich",1,1
2022,"Lucio",2018,"1","männlich",1,1
2022,"Lucki",2021,"2","weiblich",2,1
2022,"Lucky",2008,"1","männlich",1,1
2022,"Lucky",2008,"2","weiblich",2,1
2022,"Lucky",2009,"1","männlich",1,1
2022,"Lucky",2010,"1","männlich",1,2
2022,"Lucky",2012,"1","männlich",1,2
2022,"Lucky",2013,"1","männlich",1,2
2022,"Lucky",2014,"1","männlich",1,2
2022,"Lucky",2016,"1","männlich",1,1
2022,"Lucky",2016,"2","weiblich",2,1
2022,"Lucky",2017,"1","männlich",1,3
2022,"Lucky",2018,"1","männlich",1,4
2022,"Lucky",2018,"2","weiblich",2,1
2022,"Lucky",2019,"1","männlich",1,1
2022,"Lucky",2020,"1","männlich",1,2
2022,"Lucky",2021,"1","männlich",1,2
2022,"Lucky (Claudio)",2014,"1","männlich",1,1
2022,"Lucky (Lucas)",2015,"1","männlich",1,1
2022,"Lucky (Quentchen)",2015,"1","männlich",1,1
2022,"Lucky Luciano (Anuk)",2017,"1","männlich",1,1
2022,"Lucky Star",2012,"1","männlich",1,1
2022,"Lucy",2008,"2","weiblich",2,1
2022,"Lucy",2009,"2","weiblich",2,1
2022,"Lucy",2012,"2","weiblich",2,1
2022,"Lucy",2013,"2","weiblich",2,3
2022,"Lucy",2014,"2","weiblich",2,1
2022,"Lucy",2015,"2","weiblich",2,3
2022,"Lucy",2016,"2","weiblich",2,5
2022,"Lucy",2019,"2","weiblich",2,3
2022,"Lucy",2020,"2","weiblich",2,1
2022,"Lucy",2021,"2","weiblich",2,2
2022,"Lucy (Dira)",2013,"2","weiblich",2,1
2022,"Lucy (Hlasa)",2021,"2","weiblich",2,1
2022,"Lucy Lou (Angi)",2013,"2","weiblich",2,1
2022,"Lucy v. Hoppiho",2012,"2","weiblich",2,1
2022,"Lucy vom Dorfblick",2016,"2","weiblich",2,1
2022,"Ludovic",2019,"1","männlich",1,1
2022,"Ludovica",2020,"2","weiblich",2,1
2022,"Ludwig (PJ)",2021,"1","männlich",1,1
2022,"Ludwig de Soleure",2011,"1","männlich",1,1
2022,"Ludy",2014,"1","männlich",1,1
2022,"Luffy",2014,"1","männlich",1,1
2022,"Lugano",2019,"1","männlich",1,1
2022,"Lui",2020,"1","männlich",1,2
2022,"Lui",2021,"1","männlich",1,2
2022,"Lui (Alois)",2017,"1","männlich",1,1
2022,"Luigi",2018,"1","männlich",1,1
2022,"Luigi",2019,"1","männlich",1,1
2022,"Luis",2010,"1","männlich",1,1
2022,"Luis",2017,"1","männlich",1,1
2022,"Luis",2021,"1","männlich",1,1
2022,"Luisa",2016,"2","weiblich",2,1
2022,"Luisa",2021,"2","weiblich",2,1
2022,"Luise (Lerry)",2011,"2","weiblich",2,1
2022,"Luk",2017,"1","männlich",1,1
2022,"Lukas",2016,"1","männlich",1,1
2022,"Lukas",2019,"1","männlich",1,1
2022,"Lukas (Ilidio)",2020,"1","männlich",1,1
2022,"Luke",2013,"1","männlich",1,1
2022,"Luke",2015,"1","männlich",1,1
2022,"Luke",2016,"1","männlich",1,1
2022,"Luke Daniel",2018,"1","männlich",1,1
2022,"Luki",2008,"1","männlich",1,1
2022,"Lula",2010,"2","weiblich",2,1
2022,"Lula",2014,"1","männlich",1,1
2022,"Lula",2016,"2","weiblich",2,1
2022,"Lullaby",2016,"2","weiblich",2,1
2022,"Lulu",2007,"2","weiblich",2,2
2022,"Lulu",2009,"1","männlich",1,1
2022,"Lulu",2011,"2","weiblich",2,1
2022,"Lulu",2016,"2","weiblich",2,4
2022,"Lulu",2017,"2","weiblich",2,1
2022,"Lulu",2018,"2","weiblich",2,2
2022,"Lulu",2020,"2","weiblich",2,2
2022,"Lulu (Babuschka-Lulu)",2016,"2","weiblich",2,1
2022,"Lulu (Gramlin)",2021,"2","weiblich",2,1
2022,"Lulu (White Paw)",2008,"2","weiblich",2,1
2022,"Lulu (ehemals Schweppes)",2011,"2","weiblich",2,1
2022,"Lulu Xana vom Egelsee",2017,"2","weiblich",2,1
2022,"Lulubelle",2020,"2","weiblich",2,1
2022,"Luma",2018,"2","weiblich",2,1
2022,"Luma",2020,"2","weiblich",2,1
2022,"Lumen",2012,"2","weiblich",2,1
2022,"Lumi",2010,"2","weiblich",2,1
2022,"Lumi",2017,"1","männlich",1,2
2022,"Lumi",2020,"2","weiblich",2,1
2022,"Lumi (Iso Lumipoika)",2017,"1","männlich",1,1
2022,"Lumiere",2020,"2","weiblich",2,1
2022,"Lumina",2018,"1","männlich",1,1
2022,"Lumos",2014,"1","männlich",1,1
2022,"Lumpatz",2007,"2","weiblich",2,1
2022,"Luna",2003,"2","weiblich",2,1
2022,"Luna",2005,"2","weiblich",2,2
2022,"Luna",2006,"2","weiblich",2,2
2022,"Luna",2007,"2","weiblich",2,4
2022,"Luna",2008,"2","weiblich",2,4
2022,"Luna",2009,"2","weiblich",2,2
2022,"Luna",2010,"2","weiblich",2,3
2022,"Luna",2011,"2","weiblich",2,6
2022,"Luna",2012,"2","weiblich",2,5
2022,"Luna",2013,"2","weiblich",2,11
2022,"Luna",2014,"2","weiblich",2,5
2022,"Luna",2015,"2","weiblich",2,7
2022,"Luna",2016,"2","weiblich",2,8
2022,"Luna",2017,"2","weiblich",2,3
2022,"Luna",2018,"2","weiblich",2,12
2022,"Luna",2019,"2","weiblich",2,9
2022,"Luna",2020,"2","weiblich",2,17
2022,"Luna",2021,"2","weiblich",2,14
2022,"Luna (Adda Zentralschweiz)",2018,"2","weiblich",2,1
2022,"Luna (Allani)",2021,"2","weiblich",2,1
2022,"Luna (Indian Spirit)",2018,"2","weiblich",2,1
2022,"Luna (Josefine)",2014,"2","weiblich",2,1
2022,"Luna (Kate Campbell)",2019,"2","weiblich",2,1
2022,"Luna (Mona-Lisa)",2016,"2","weiblich",2,1
2022,"Luna (Rita)",2015,"2","weiblich",2,1
2022,"Luna (Stella)",2015,"2","weiblich",2,1
2022,"Luna (You are my Sunshine)",2017,"2","weiblich",2,1
2022,"Luna Marley",2010,"2","weiblich",2,1
2022,"Luna Nina (Maedi)",2015,"2","weiblich",2,1
2022,"Lunetta",2016,"2","weiblich",2,1
2022,"Luni (Bella)",2016,"2","weiblich",2,1
2022,"Luno",2015,"1","männlich",1,1
2022,"Luno",2021,"1","männlich",1,1
2022,"Lupa",2009,"2","weiblich",2,1
2022,"Lupa",2014,"2","weiblich",2,1
2022,"Lupa",2015,"2","weiblich",2,2
2022,"Lupa",2016,"1","männlich",1,1
2022,"Lupa",2016,"2","weiblich",2,1
2022,"Lupa",2021,"2","weiblich",2,1
2022,"Lupen",2018,"1","männlich",1,1
2022,"Lupen",2021,"1","männlich",1,1
2022,"Lupi",2014,"2","weiblich",2,1
2022,"Lupin",2016,"1","männlich",1,1
2022,"Lupita",2009,"2","weiblich",2,1
2022,"Lupiter",2013,"1","männlich",1,1
2022,"Lupka",2015,"2","weiblich",2,1
2022,"Lupo",2009,"1","männlich",1,1
2022,"Lupo",2011,"1","männlich",1,1
2022,"Lupo",2013,"1","männlich",1,1
2022,"Lupo",2015,"1","männlich",1,1
2022,"Lupo",2016,"1","männlich",1,1
2022,"Lupo",2017,"1","männlich",1,1
2022,"Lupo",2019,"1","männlich",1,1
2022,"Lupo",2020,"1","männlich",1,1
2022,"Lupo",2021,"1","männlich",1,2
2022,"Lupo (Boby)",2020,"1","männlich",1,1
2022,"Lusca",2020,"2","weiblich",2,1
2022,"Lusca",2021,"2","weiblich",2,1
2022,"Lussy",2011,"2","weiblich",2,1
2022,"Lussy von Arkewit",2019,"2","weiblich",2,1
2022,"Luuk",2019,"1","männlich",1,1
2022,"Luuk",2021,"1","männlich",1,1
2022,"Lux",2020,"1","männlich",1,1
2022,"Luz",2021,"2","weiblich",2,1
2022,"Luz (Mirlo)",2014,"1","männlich",1,1
2022,"Lya",2010,"2","weiblich",2,1
2022,"Lyla",2016,"2","weiblich",2,1
2022,"Lynn",2014,"2","weiblich",2,1
2022,"Lyno",2017,"1","männlich",1,1
2022,"Lénor",2017,"1","männlich",1,1
2022,"Lüky",2015,"1","männlich",1,1
2022,"Lümmel (Sophie)",2015,"2","weiblich",2,1
2022,"M for Mississippi",2009,"2","weiblich",2,1
2022,"M'Yuna",2019,"2","weiblich",2,1
2022,"MAX JIM DE LA CASA DE PAN DE J",2021,"1","männlich",1,1
2022,"MAXI Temagami Hills My Amelia",2021,"2","weiblich",2,1
2022,"MP Holly Good Golly",2021,"2","weiblich",2,1
2022,"Maarit vom Seidenberg",2021,"2","weiblich",2,1
2022,"Mac",2021,"1","männlich",1,1
2022,"Maca",2012,"2","weiblich",2,1
2022,"Macarena (Maca)",2019,"2","weiblich",2,1
2022,"Macchia",2008,"1","männlich",1,1
2022,"Macchia",2019,"2","weiblich",2,1
2022,"Macchiolina",2021,"2","weiblich",2,1
2022,"Maccho",2013,"1","männlich",1,1
2022,"Maccia",2014,"2","weiblich",2,1
2022,"Macho",2021,"1","männlich",1,1
2022,"Maciky (Lakshmi)",2012,"2","weiblich",2,1
2022,"Macy",2017,"2","weiblich",2,1
2022,"Mad-Max from the Cute Gobblis",2016,"1","männlich",1,1
2022,"Maddox",2012,"1","männlich",1,1
2022,"Maddox",2020,"1","männlich",1,1
2022,"Maddox vom Sonnenbühl",2016,"1","männlich",1,1
2022,"Madox",2015,"1","männlich",1,1
2022,"Maebelle",2013,"2","weiblich",2,1
2022,"Maeggi",2011,"2","weiblich",2,1
2022,"Maeggi",2020,"2","weiblich",2,1
2022,"Mafalda",2011,"2","weiblich",2,1
2022,"Mafalda",2012,"2","weiblich",2,1
2022,"Magali",2014,"2","weiblich",2,1
2022,"Maggi",2008,"2","weiblich",2,1
2022,"Maggie",2020,"2","weiblich",2,1
2022,"Magic",2020,"2","weiblich",2,1
2022,"Magnolia",2009,"2","weiblich",2,1
2022,"Magnolia Gardens Simply the b.",2017,"1","männlich",1,1
2022,"Magnus",2009,"1","männlich",1,1
2022,"Magnus",2014,"1","männlich",1,1
2022,"Magnus",2018,"1","männlich",1,1
2022,"Mahali",2009,"2","weiblich",2,1
2022,"Maia",2011,"2","weiblich",2,1
2022,"Maia Sofia",2019,"2","weiblich",2,1
2022,"Maika",2012,"2","weiblich",2,1
2022,"Maiki",2019,"1","männlich",1,1
2022,"Mailo",2010,"1","männlich",1,1
2022,"Mailo",2014,"1","männlich",1,1
2022,"Mailo",2016,"1","männlich",1,1
2022,"Mailo",2020,"1","männlich",1,1
2022,"Mailo",2021,"1","männlich",1,1
2022,"Mailo (Cinco)",2020,"1","männlich",1,1
2022,"Mailo (Gin v.d. Andreashöhe)",2014,"1","männlich",1,1
2022,"Maira",2012,"2","weiblich",2,1
2022,"Maira",2018,"2","weiblich",2,1
2022,"Maira Allegra Mayumi",2020,"2","weiblich",2,1
2022,"Maisel",2017,"2","weiblich",2,1
2022,"Maisie",2015,"2","weiblich",2,1
2022,"Maisie",2021,"2","weiblich",2,1
2022,"Maisie (Dollarprinzessin)",2008,"2","weiblich",2,1
2022,"Maite",2012,"2","weiblich",2,1
2022,"Maja",2009,"2","weiblich",2,1
2022,"Maja (Holle)",2008,"2","weiblich",2,1
2022,"Maja (Thornywait Class Act)",2014,"2","weiblich",2,1
2022,"Maju",2021,"2","weiblich",2,1
2022,"Mala",2011,"2","weiblich",2,1
2022,"Mala",2015,"2","weiblich",2,1
2022,"Mala",2018,"2","weiblich",2,2
2022,"Mala (Maja)",2020,"2","weiblich",2,1
2022,"Mala von der Brausmatt",2014,"2","weiblich",2,1
2022,"Malakiki",2014,"2","weiblich",2,1
2022,"Malaya",2014,"2","weiblich",2,1
2022,"Malbec",2020,"1","männlich",1,1
2022,"Mali",2014,"2","weiblich",2,1
2022,"Mali",2018,"2","weiblich",2,1
2022,"Mali",2020,"2","weiblich",2,1
2022,"Mali",2021,"1","männlich",1,1
2022,"Mali von den Glücksbringer",2018,"1","männlich",1,1
2022,"Malia",2017,"2","weiblich",2,1
2022,"Malik",2015,"1","männlich",1,1
2022,"Malik",2020,"1","männlich",1,1
2022,"Malinka",2009,"2","weiblich",2,1
2022,"Malinka",2020,"2","weiblich",2,1
2022,"Malisa",2016,"1","männlich",1,1
2022,"Malmo",2018,"1","männlich",1,1
2022,"Malo",2020,"1","männlich",1,1
2022,"Maloney",2009,"1","männlich",1,1
2022,"Malou",2020,"1","männlich",1,1
2022,"Malou",2020,"2","weiblich",2,2
2022,"Malou",2021,"1","männlich",1,1
2022,"Malu",2017,"2","weiblich",2,1
2022,"Malu",2019,"2","weiblich",2,1
2022,"Maluna",2020,"2","weiblich",2,1
2022,"Mamba",2014,"1","männlich",1,1
2022,"Mambo",2011,"1","männlich",1,1
2022,"Mambo",2013,"1","männlich",1,1
2022,"Mambo / Toto",2018,"1","männlich",1,1
2022,"Mamy",2012,"2","weiblich",2,1
2022,"Man-Dara",2013,"2","weiblich",2,1
